,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
61,0,minirocket,ArrowHead,0.8514285714285714,0.8695614337921143,1.1518986225128174,44.36006164550781,50.737950801849365,36,175,251,251,3
62,0,minirocket,Beef,0.8333333333333334,0.7370400428771973,0.8794679641723633,43.10410118103027,46.528804302215576,30,30,470,470,5
63,0,minirocket,BeetleFly,0.95,1.0630242824554443,1.190141201019287,51.19230127334595,54.950786113739014,20,20,512,512,2
64,0,minirocket,BirdChicken,0.75,1.329364538192749,0.8798003196716309,54.5771586894989,58.78858995437622,20,20,512,512,2
65,0,minirocket,BME,0.9866666666666667,1.0690686702728271,0.8049232959747314,48.522051095962524,53.72209143638611,30,150,128,128,3
66,0,minirocket,Car,0.9,0.8655834197998047,0.954317569732666,54.405808210372925,58.378329038619995,60,60,577,577,4
67,0,minirocket,CBF,0.9988888888888889,0.11359953880310059,0.5296821594238281,33.63459014892578,36.20273470878601,30,900,128,128,3
68,0,minirocket,Chinatown,0.9708454810495627,0.8070721626281738,0.3366854190826416,37.975610971450806,39.876816511154175,20,343,24,24,2
69,0,minirocket,Coffee,1.0,1.023550271987915,0.6896829605102539,54.02658700942993,56.92566919326782,28,28,286,286,2
70,0,minirocket,Computers,0.744,0.5237257480621338,1.9412620067596436,41.04341793060303,50.316179037094116,250,250,720,720,2
71,0,minirocket,DiatomSizeReduction,0.8823529411764706,0.3124368190765381,0.49291229248046875,34.920628786087036,37.316203117370605,16,306,345,345,4
72,0,minirocket,DistalPhalanxOutlineAgeGroup,0.7338129496402878,0.3828885555267334,0.3065941333770752,35.79291033744812,37.67631149291992,400,139,80,80,3
73,0,minirocket,DistalPhalanxOutlineCorrect,0.7717391304347826,0.9628496170043945,0.924083948135376,43.245182514190674,47.889200925827026,600,276,80,80,2
74,0,minirocket,DodgerLoopDay,0.6125,1.9033558368682861,0.8626196384429932,50.6640202999115,54.56529426574707,78,80,288,288,7
75,0,minirocket,DodgerLoopGame,0.8478260869565217,0.6639893054962158,0.9344320297241211,43.17860174179077,48.089216470718384,20,138,288,288,2
76,0,minirocket,DodgerLoopWeekend,0.9710144927536232,1.4037044048309326,0.8853170871734619,54.343334436416626,58.89412593841553,20,138,288,288,2
77,0,minirocket,Earthquakes,0.7482014388489209,1.0311520099639893,2.2897231578826904,44.082184076309204,50.02372336387634,322,139,512,512,2
78,0,minirocket,ECG200,0.9,0.7288460731506348,0.343703031539917,38.34265470504761,40.512325048446655,100,100,96,96,2
79,0,minirocket,ECGFiveDays,0.9953542392566783,0.6080074310302734,1.1901054382324219,55.95278310775757,61.73955845832825,23,861,136,136,2
80,0,minirocket,FaceFour,0.9772727272727273,0.8594417572021484,0.9136340618133545,42.910086154937744,47.79427242279053,24,88,350,350,4
81,0,minirocket,Fish,0.9828571428571429,0.9712727069854736,0.5879557132720947,56.45592665672302,61.25099229812622,175,175,463,463,7
82,0,minirocket,Fungi,0.7150537634408602,0.7069175243377686,1.4985113143920898,44.72436881065369,51.19168543815613,18,186,201,201,18
83,0,minirocket,GunPoint,0.9933333333333333,0.8346056938171387,0.790433406829834,42.80625605583191,47.980631589889526,50,150,150,150,2
84,0,minirocket,GunPointAgeSpan,0.990506329113924,0.1658923625946045,0.16881561279296875,56.880943059921265,58.13351535797119,135,316,150,150,2
85,0,minirocket,GunPointMaleVersusFemale,1.0,0.2333204746246338,0.7632153034210205,58.10006308555603,61.50844645500183,135,316,150,150,2
86,0,minirocket,GunPointOldVersusYoung,1.0,1.1959989070892334,1.3672235012054443,65.17056727409363,70.69821405410767,136,315,150,150,2
87,0,minirocket,Ham,0.6952380952380952,0.6795673370361328,1.5445117950439453,58.41485524177551,64.11844778060913,109,105,431,431,2
88,0,minirocket,Herring,0.65625,0.7680821418762207,1.5411338806152344,57.53830409049988,62.756571769714355,64,64,512,512,2
89,0,minirocket,HouseTwenty,0.957983193277311,0.3757050037384033,1.454869031906128,48.962172985076904,55.07551717758179,40,119,2000,2000,2
90,0,minirocket,InsectEPGRegularTrain,1.0,1.0141072273254395,1.7743911743164062,60.01140761375427,66.28181266784668,62,249,601,601,3
91,0,minirocket,InsectEPGSmallTrain,0.9718875502008032,0.22798800468444824,1.148611068725586,48.53190040588379,54.71474552154541,17,249,601,601,3
92,0,minirocket,ItalyPowerDemand,0.9620991253644315,0.7971131801605225,1.6978111267089844,49.85124492645264,55.77036380767822,67,1029,24,24,2
93,0,minirocket,Lightning2,0.6885245901639344,1.164560317993164,1.1148021221160889,60.65422010421753,65.46960544586182,60,61,637,637,2
94,0,minirocket,Lightning7,0.7808219178082192,0.900829553604126,0.9844980239868164,51.87383580207825,57.5194730758667,70,73,319,319,7
95,0,minirocket,Meat,0.9833333333333333,0.840691328048706,0.5777742862701416,55.88630247116089,60.42789006233215,60,60,448,448,3
96,0,minirocket,MiddlePhalanxOutlineAgeGroup,0.6493506493506493,1.265510082244873,1.2226266860961914,52.730024337768555,57.21679973602295,400,154,80,80,3
97,0,minirocket,MiddlePhalanxOutlineCorrect,0.8384879725085911,1.0588657855987549,0.8057432174682617,63.17260146141052,67.58486008644104,600,291,80,80,2
98,0,minirocket,MoteStrain,0.8905750798722045,0.6188046932220459,1.1495888233184814,45.255615234375,53.79810857772827,20,1252,84,84,2
99,0,minirocket,OliveOil,0.9666666666666667,1.4163451194763184,1.2404167652130127,53.62768244743347,57.59329271316528,30,30,570,570,4
100,0,minirocket,OSULeaf,0.9462809917355371,1.3867783546447754,0.7909715175628662,59.71101999282837,64.99781847000122,200,242,427,427,6
101,0,minirocket,Plane,1.0,0.6742408275604248,0.6246883869171143,55.52124905586243,58.922646045684814,105,105,144,144,7
102,0,minirocket,PowerCons,0.9944444444444445,1.3921685218811035,0.812061071395874,55.47980833053589,58.73425340652466,180,180,144,144,2
103,0,minirocket,ProximalPhalanxOutlineAgeGroup,0.8439024390243902,1.5871553421020508,1.0315322875976562,55.44290351867676,59.38948845863342,400,205,80,80,3
104,0,minirocket,ProximalPhalanxOutlineCorrect,0.9072164948453608,0.89784836769104,0.47934460639953613,59.826035499572754,62.31780982017517,600,291,80,80,2
105,0,minirocket,Rock,0.58,0.36601853370666504,0.2407546043395996,62.049659729003906,63.393436431884766,20,50,2844,2844,4
106,0,minirocket,ShapeletSim,0.9888888888888889,1.036036729812622,0.7486443519592285,56.541014671325684,59.52718257904053,20,180,500,500,2
107,0,minirocket,SmallKitchenAppliances,0.8186666666666667,0.6079862117767334,0.5658624172210693,59.12121510505676,61.631762742996216,375,375,720,720,3
108,0,minirocket,SmoothSubspace,0.9133333333333333,0.11800575256347656,0.08077406883239746,46.615532636642456,47.19985294342041,150,150,15,15,3
109,0,minirocket,SonyAIBORobotSurface1,0.8585690515806988,0.09217429161071777,0.18024015426635742,43.08322238922119,44.093268394470215,20,601,70,70,2
110,0,minirocket,Strawberry,0.9837837837837838,0.41884851455688477,1.503009557723999,43.43411469459534,48.584731101989746,613,370,235,235,2
111,0,minirocket,Symbols,0.9708542713567839,0.7404487133026123,1.2412912845611572,43.79961919784546,47.56570482254028,25,995,398,398,6
112,0,minirocket,ToeSegmentation2,0.9,0.2700614929199219,0.871579647064209,40.246525049209595,42.456383228302,36,130,343,343,2
113,0,minirocket,Trace,1.0,0.9216189384460449,0.8696367740631104,42.76502346992493,46.450315713882446,100,100,275,275,4
114,0,minirocket,TwoLeadECG,0.9991220368744512,0.550771951675415,1.0513842105865479,43.81686329841614,47.13895320892334,23,1139,82,82,2
115,0,minirocket,UMD,0.9861111111111112,0.15491771697998047,0.7455346584320068,36.451106548309326,38.92561149597168,36,144,150,150,3
116,0,minirocket,SyntheticControl,0.9933333333333333,1.1555876731872559,0.1826314926147461,43.59110474586487,44.5578031539917,300,300,60,60,6
117,0,minirocket,Wine,0.8703703703703703,0.8116316795349121,1.2629508972167969,38.03025221824646,41.142157316207886,57,54,234,234,2
118,0,minirocket,Worms,0.7272727272727273,0.34636473655700684,0.15529632568359375,43.56926083564758,44.49627089500427,181,77,900,900,5
