,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
871,1,rocket,TwoLeadECG,0.9991220368744512,0.03905177116394043,0.6565446853637695,0.37790799140930176,2.1373467445373535,23,1139,82,82,2
872,2,rocket,TwoLeadECG,0.9991220368744512,0.026468515396118164,0.7181746959686279,0.3661985397338867,2.161905527114868,23,1139,82,82,2
873,3,rocket,TwoLeadECG,0.9991220368744512,0.03456234931945801,0.6657001972198486,0.3745601177215576,2.087135076522827,23,1139,82,82,2
874,4,rocket,TwoLeadECG,0.9991220368744512,0.024533987045288086,0.6613929271697998,0.3507862091064453,2.0284390449523926,23,1139,82,82,2
875,0,rocket,UMD,0.9930555555555556,0.05346202850341797,0.22066998481750488,0.3903074264526367,1.192246913909912,36,144,150,150,3
876,1,rocket,UMD,0.9930555555555556,0.051865577697753906,0.20427536964416504,0.39803385734558105,1.1952464580535889,36,144,150,150,3
877,2,rocket,UMD,0.9930555555555556,0.07260942459106445,0.20364832878112793,0.4192202091217041,1.2667062282562256,36,144,150,150,3
878,3,rocket,UMD,0.9930555555555556,0.052495718002319336,0.19547033309936523,0.39682841300964355,1.1883742809295654,36,144,150,150,3
879,4,rocket,UMD,0.9930555555555556,0.07441329956054688,0.22072863578796387,0.4118647575378418,1.2707421779632568,36,144,150,150,3
880,0,rocket,SyntheticControl,1.0,0.21576881408691406,0.19342446327209473,0.9487853050231934,1.8552753925323486,300,300,60,60,6
881,1,rocket,SyntheticControl,1.0,0.13474321365356445,0.1342604160308838,0.8551771640777588,1.6905531883239746,300,300,60,60,6
882,2,rocket,SyntheticControl,1.0,0.20196795463562012,0.20377779006958008,0.8896310329437256,1.7362396717071533,300,300,60,60,6
883,3,rocket,SyntheticControl,1.0,0.1612844467163086,0.2078714370727539,0.8595445156097412,1.7556240558624268,300,300,60,60,6
884,4,rocket,SyntheticControl,1.0,0.18745732307434082,0.24136042594909668,0.9057786464691162,1.8404271602630615,300,300,60,60,6
885,0,rocket,Wine,0.8148148148148148,0.16516876220703125,0.14398550987243652,0.5246312618255615,1.2644379138946533,57,54,234,234,2
886,1,rocket,Wine,0.8148148148148148,0.17793703079223633,0.14361023902893066,0.5333957672119141,1.2718963623046875,57,54,234,234,2
887,2,rocket,Wine,0.8148148148148148,0.14339876174926758,0.14774131774902344,0.49456214904785156,1.2379624843597412,57,54,234,234,2
888,3,rocket,Wine,0.8148148148148148,0.14345383644104004,0.14658021926879883,0.4942147731781006,1.2231464385986328,57,54,234,234,2
889,4,rocket,Wine,0.8148148148148148,0.14326143264770508,0.13998889923095703,0.4936363697052002,1.2288119792938232,57,54,234,234,2
890,0,rocket,Worms,0.7142857142857143,1.1070868968963623,0.5790541172027588,1.553257703781128,2.7262628078460693,181,77,900,900,5
891,1,rocket,Worms,0.7142857142857143,1.125699758529663,0.5804064273834229,1.5839145183563232,2.7356956005096436,181,77,900,900,5
892,2,rocket,Worms,0.7142857142857143,1.117532730102539,0.581305742263794,1.5751979351043701,2.8255202770233154,181,77,900,900,5
893,3,rocket,Worms,0.7142857142857143,1.1001622676849365,0.5731568336486816,1.554722547531128,2.724116086959839,181,77,900,900,5
894,4,rocket,Worms,0.7142857142857143,1.1205980777740479,0.5487987995147705,1.551842212677002,2.6725924015045166,181,77,900,900,5
895,0,rocket,WormsTwoClass,0.7532467532467533,1.1020805835723877,0.547799825668335,1.5556132793426514,2.6814613342285156,181,77,900,900,2
896,1,rocket,WormsTwoClass,0.7532467532467533,1.102250337600708,0.5780932903289795,1.5632014274597168,2.8037734031677246,181,77,900,900,2
897,2,rocket,WormsTwoClass,0.7532467532467533,1.1401119232177734,0.5785119533538818,1.5949060916900635,2.81026554107666,181,77,900,900,2
898,3,rocket,WormsTwoClass,0.7532467532467533,1.1464958190917969,0.6100366115570068,1.5961813926696777,2.7993948459625244,181,77,900,900,2
899,4,rocket,WormsTwoClass,0.7532467532467533,1.161177396774292,0.6230549812316895,1.5790362358093262,2.775601387023926,181,77,900,900,2
900,0,sktimeminirocket,ACSF1,0.91,0.04266619682312012,0.0423891544342041,0.4556856155395508,1.0169224739074707,100,100,1460,1460,10
901,1,sktimeminirocket,ACSF1,0.91,0.03837251663208008,0.04943108558654785,0.46960949897766113,1.008152961730957,100,100,1460,1460,10
902,2,sktimeminirocket,ACSF1,0.92,0.024860858917236328,0.025075674057006836,0.4604530334472656,0.9129233360290527,100,100,1460,1460,10
903,3,sktimeminirocket,ACSF1,0.93,0.030909299850463867,0.02813124656677246,0.46145057678222656,0.9051480293273926,100,100,1460,1460,10
904,4,sktimeminirocket,ACSF1,0.91,0.030982494354248047,0.028138399124145508,0.46253514289855957,0.9070894718170166,100,100,1460,1460,10
905,0,sktimeminirocket,ArrowHead,0.8628571428571429,0.008835792541503906,0.03227114677429199,0.31231045722961426,0.7414839267730713,36,175,251,251,3
